fpr,tpr,threshold
0.033597260860261074,0.23285606631499622,0.5595990935409167
0.033597260860261074,0.2351168048229088,0.5592474583928198
0.03381125615236465,0.2351168048229088,0.5592306380586113
0.03381125615236465,0.2373775433308214,0.5587826144744227
0.0342392467365718,0.2373775433308214,0.5579898574334753
0.0342392467365718,0.23813112283345894,0.5571363356528748
0.03445324202867537,0.23813112283345894,0.557079635760366
0.03445324202867537,0.23888470233609646,0.5570694061565346
0.034881232612882514,0.23888470233609646,0.5569871402176575
0.034881232612882514,0.2426525998492841,0.5563075348824
0.03509522790498609,0.2426525998492841,0.556135049991255
0.03509522790498609,0.24340617935192163,0.5559971232627192
0.03552321848919324,0.24340617935192163,0.5553045459323535
0.03552321848919324,0.24415975885455915,0.554829396059307
0.03573721378129681,0.24415975885455915,0.5546803422533623
0.03573721378129681,0.24642049736247174,0.553845618974746
0.03595120907340039,0.24642049736247174,0.5533391085818223
0.03595120907340039,0.2479276563677468,0.5532206130981433
0.03723518082602183,0.2479276563677468,0.5516399714496297
0.03723518082602183,0.24868123587038432,0.5514300535617298
0.038305157286539694,0.24868123587038432,0.5500282260789545
0.038305157286539694,0.24943481537302187,0.5499980837895825
0.038733147870746845,0.24943481537302187,0.5492016626768257
0.038733147870746845,0.25018839487565936,0.5491818343208228
0.03958912903916114,0.25018839487565936,0.547852974715361
0.03958912903916114,0.2509419743782969,0.5477487413205169
0.03980312433126471,0.2509419743782969,0.5473386650887129
0.03980312433126471,0.25169555388093445,0.5467906824516131
0.040017119623368284,0.25169555388093445,0.5465574303861496
0.040017119623368284,0.25244913338357194,0.5460958321762737
0.040445110207575435,0.25244913338357194,0.5447515529800421
0.040445110207575435,0.25470987189148453,0.5445634465903814
0.04087310079178258,0.25470987189148453,0.5443005580770326
0.04087310079178258,0.2554634513941221,0.5440396156250913
0.0415150866680933,0.2554634513941221,0.5419935575436682
0.0415150866680933,0.2562170308967596,0.5417321028465825
0.04194307725230045,0.2562170308967596,0.5404919760218209
0.04194307725230045,0.25772418990203466,0.539265385729848
0.04322704900492189,0.25772418990203466,0.5374188057696042
0.04322704900492189,0.25998492840994725,0.5366068290303599
0.04365503958912904,0.25998492840994725,0.5357900317570221
0.04365503958912904,0.2607385079125848,0.5355112711957777
0.04493901134175048,0.2607385079125848,0.534739874519127
0.04493901134175048,0.26224566691785983,0.5346419681709843
0.045153006633854055,0.26224566691785983,0.5343313230437586
0.045153006633854055,0.2629992464204974,0.5341974094652876
0.04579499251016478,0.2629992464204974,0.5334736152823307
0.04579499251016478,0.26375282592313487,0.5329812091804299
0.04665097367857907,0.26375282592313487,0.5315943913949314
0.04665097367857907,0.26525998492840996,0.5306281759268981
0.04707896426278622,0.26525998492840996,0.5300952266864943
0.04707896426278622,0.26827430293896004,0.529395582150832
0.04729295955488979,0.26827430293896004,0.5292206106049451
0.04729295955488979,0.2690278824415976,0.5291709680638436
0.04772095013909694,0.2690278824415976,0.5285778495333788
0.04772095013909694,0.2712886209495102,0.5278134831547597
0.048148940723304084,0.2712886209495102,0.527169060856402
0.048148940723304084,0.2720422004521477,0.5268799455795254
0.048576931307511236,0.2720422004521477,0.5261184069944331
0.048576931307511236,0.2743029389600603,0.5256245663957575
0.04879092659961481,0.2743029389600603,0.5254424452778012
0.04879092659961481,0.2765636774679729,0.5251213518710689
0.04900492189171838,0.2765636774679729,0.5248981920783853
0.04900492189171838,0.2788244159758855,0.5247955728102675
0.04921891718382196,0.2788244159758855,0.5247460483480205
0.04921891718382196,0.27957799547852297,0.5246131712885129
0.04943291247592553,0.27957799547852297,0.5245844955342971
0.04943291247592553,0.28183873398643555,0.5240921664395783
0.049860903060132675,0.28183873398643555,0.5236256388148507
0.049860903060132675,0.28334589299171065,0.5230505431963018
0.050074898352236254,0.28334589299171065,0.5220903609514017
0.050074898352236254,0.2848530519969857,0.521221456112034
0.0505028889364434,0.2848530519969857,0.5203010454593957
0.0505028889364434,0.28711379050489827,0.5201229082249874
0.05114487481275412,0.28711379050489827,0.5184487414748747
0.05114487481275412,0.2901281085154484,0.5176209209148858
0.05135887010485769,0.2901281085154484,0.5175494823116612
0.05135887010485769,0.2908816880180859,0.5173003439091526
0.051572865396961265,0.2908816880180859,0.5172259006648176
0.051572865396961265,0.29163526752072344,0.5172150210599978
0.051786860689064844,0.29163526752072344,0.5172001302410347
0.051786860689064844,0.2931424265259985,0.5167036311016225
0.05221485127327199,0.2931424265259985,0.5160808035072938
0.05221485127327199,0.29540316503391106,0.5151963987095061
0.05242884656537556,0.29540316503391106,0.5151828906978205
0.05242884656537556,0.2961567445365486,0.5150574898148005
0.05264284185747913,0.2961567445365486,0.5149207881543473
0.05264284185747913,0.29691032403918616,0.5146067089847223
0.05285683714958271,0.29691032403918616,0.5145130171479365
0.05285683714958271,0.29766390354182365,0.5144969661315818
0.05307083244168628,0.29766390354182365,0.5138315876742969
0.05307083244168628,0.2984174830444612,0.5135556513369545
0.053712818317997006,0.2984174830444612,0.5125209045536168
0.053712818317997006,0.29917106254709874,0.51247840505878
0.05392681361010058,0.29917106254709874,0.5123711328498559
0.05392681361010058,0.29992464204973623,0.5107873001019416
0.05414080890220415,0.29992464204973623,0.5106792213915312
0.05414080890220415,0.30143180105501133,0.5102685494684807
0.054996790070618445,0.30143180105501133,0.5096305231220366
0.054996790070618445,0.3044461190655614,0.5092860754728973
0.055424780654825596,0.3044461190655614,0.5085745771134553
0.055424780654825596,0.3059532780708365,0.5084482308068662
0.05563877594692917,0.3059532780708365,0.5083454066285903
0.05563877594692917,0.306706857573474,0.5082918207759268
0.05585277123903274,0.306706857573474,0.5082884855394203
0.05585277123903274,0.30746043707611154,0.5080545400121155
0.05606676653113631,0.30746043707611154,0.508021681115212
0.05606676653113631,0.3082140165787491,0.5078163064083474
0.056494757115343464,0.3082140165787491,0.5071135700723749
0.056494757115343464,0.31047475508666167,0.5053358895632709
0.05692274769955061,0.31047475508666167,0.5051686343947319
0.05692274769955061,0.31273549359457425,0.5038482981736805
0.05713674299165419,0.31273549359457425,0.5038137690811204
0.05713674299165419,0.31348907309721175,0.503791425122886
